file	line	token	classification	policy	owner_phase	matched_text
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama_monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama_monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama_monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-8g-v2/00-00-cache-131072-ram-8192-int8.json	133	llama_monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-160k-16g-int4-v1/00-00-cache-160000-ram-16384-int4.json	133	llama-monitor	legitimate-technology	preserve-technical-name	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
